,daily_return,total assets
632,3.535720200489049,1.0768190113958388e+203
633,1.8109785464222714,3.026915139413342e+203
634,3.0155169995048303,1.2154629198372808e+204
635,2.1119469285548065,3.7824561001598834e+204
636,0.8525083258380081,7.007031417662947e+204
637,0.28037570849561116,8.971632815841202e+204
638,3.2560318694867645,3.8183555185553435e+205
639,0.8850969602786934,7.197970381292052e+205
640,0.8031087952818486,1.2978723702685942e+206
641,1.0033883637984016,2.6001424042915522e+206
642,0.8620193697923167,4.841515521009235e+206
643,2.993880359975735,1.9336433751876471e+207
644,3.0809372667628154,7.891077310432301e+207
645,3.495852278807854,3.5477117908356013e+208
646,0.46003699760261957,5.179790471451024e+208
647,0.7534877600375111,9.0826991912483e+208
648,0.2369534626667456,1.1234876214975034e+209
649,0.6662287258454013,1.8719873480708655e+209
650,2.4774505514575065,6.5097434358705055e+209
651,2.2703843080942443,2.1289362782390413e+210
652,1.8305021567943118,6.025958727233262e+210
653,1.088042307453145,1.2582456765429556e+211
654,2.7427964496287105,4.709357450925649e+211
655,0.6863937073069954,7.941830770700327e+211
656,2.8153406679408692,3.0300789917357132e+212
657,0.5669410158625466,4.74795505345412e+212
658,2.6803167543123956,1.74739785319494e+213
659,1.0721419861263983,3.620856458072368e+213
660,2.9503578584279517,1.4303678763385779e+214
661,4.087201134610589,7.276569083420152e+214
662,1.5131640903769057,1.828721212159832e+215
663,3.4193642741416816,8.081785192384233e+215
664,3.2500298983019102,3.4347828699286644e+216
665,1.1811488113203847,7.491772573888526e+216
666,0.9657202677121686,1.4726729189582836e+217
667,1.0252287492699987,2.982499533745683e+217
668,2.6896416155835676,1.100435439816666e+218
669,2.3751972072264462,3.714186623202217e+218
670,1.097160587499858,7.789245800798874e+218
671,2.6723904763562776,2.860515209685191e+219
672,2.466017911879931,9.91459695397385e+219
673,0.3569414152460761,1.345352722231971e+220
674,0.29181486965840964,1.7379466515146803e+220
675,2.137584734334897,5.452954882880912e+220
676,3.2054356228656404,2.293205071434652e+221
